plr_type,plr_median,plr_confidence_low,plr_confidence_high,length_years_rounded,power_dc,pv_climate_zone,technology1,technology2,type_mounting,tracking
nsrdb,-2.23,-3.63,-1.15,2,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-1.6,-2.88,-0.41,2,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-1.63,-2.78,-0.46,2,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-1.52,-3.03,-0.49,2,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-1.69,-2.71,-0.53,2,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-1.82,-2.98,-0.52,2,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-1.49,-2.68,-0.6,2,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-1.37,-2.54,-0.36,2,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
sensor,-0.85,-1.26,-0.52,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-1.17,-1.42,-0.86,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-1.01,-1.23,-0.77,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-1.03,-1.35,-0.76,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-1.02,-1.34,-0.83,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-1.06,-1.37,-0.79,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-1.85,-2.18,-1.57,4,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,0.31,0.04,0.64,7,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.63,-0.83,-0.25,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.33,-0.52,-0.17,7,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.66,-2.15,-1.31,7,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
nsrdb,-0.77,-1.34,-0.03,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.65,-0.89,-0.34,4,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.79,-1.06,-0.49,4,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,0.24,-0.07,0.51,8,0.5-2 MW,T3,mono-Si,n-IBC,Roof,FALSE
sensor,0.52,0.13,0.83,8,0.5-2 MW,T3,mono-Si,n-IBC,Roof,FALSE
sensor,-0.42,-0.59,-0.31,6,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
sensor,-0.79,-0.96,-0.64,9,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
sensor,-1.45,-1.86,-0.99,,,,,,,
sensor,-0.96,-1.47,-0.5,,,,,,,
sensor,-1.48,-2.02,-0.88,,,,,,,
sensor,-0.72,-1.13,-0.23,,,,,,,
sensor,-1.23,-1.87,-0.62,,,,,,,
sensor,-1.12,-1.65,-0.57,,,,,,,
sensor,-1.49,-1.96,-0.87,,,,,,,
sensor,-2.64,-3.16,-2.11,,,,,,,
sensor,-0.93,-1.37,-0.35,,,,,,,
sensor,-1.03,-1.66,-0.53,,,,,,,
sensor,-2.35,-2.96,-1.69,,,,,,,
sensor,-1.4,-1.86,-0.86,,,,,,,
sensor,-1.5,-1.95,-1.1,,,,,,,
sensor,-0.8,-1.38,-0.26,,,,,,,
sensor,-1.56,-2.12,-0.94,,,,,,,
sensor,-1.23,-1.7,-0.66,,,,,,,
sensor,-1.26,-1.58,-0.65,,,,,,,
sensor,-1.04,-1.58,-0.58,,,,,,,
sensor,-1.33,-1.84,-0.95,,,,,,,
sensor,-0.81,-1.37,-0.27,,,,,,,
sensor,-1.01,-1.52,-0.53,,,,,,,
sensor,-1.83,-2.57,-1.29,,,,,,,
sensor,-1.41,-2.08,-0.73,,,,,,,
sensor,-0.79,-1.35,-0.25,,,,,,,
sensor,-1.46,-2.13,-0.89,,,,,,,
sensor,-1.24,-1.78,-0.64,,,,,,,
sensor,-0.58,-1.19,-0.13,,,,,,,
sensor,-1.55,-2.15,-0.95,,,,,,,
sensor,-1.4,-1.98,-0.76,,,,,,,
sensor,-0.91,-1.37,-0.47,,,,,,,
sensor,-1.1,-1.63,-0.47,,,,,,,
sensor,-1.13,-1.75,-0.58,,,,,,,
sensor,-0.77,-1.23,-0.32,,,,,,,
sensor,-1.1,-1.67,-0.56,,,,,,,
sensor,-1.13,-1.6,-0.5,,,,,,,
sensor,0.25,-0.4,0.79,,,,,,,
sensor,-1.12,-1.61,-0.65,,,,,,,
sensor,-1.4,-2.06,-0.89,,,,,,,
sensor,-0.77,-1.1,-0.28,,,,,,,
sensor,-1.66,-2.32,-1.32,,,,,,,
sensor,-0.94,-1.37,-0.51,,,,,,,
sensor,-0.77,-1.33,-0.22,,,,,,,
sensor,-0.94,-1.3,-0.35,,,,,,,
sensor,-0.58,-1.05,-0.05,,,,,,,
sensor,-0.36,-0.92,0.16,,,,,,,
sensor,-1.24,-1.74,-0.76,,,,,,,
sensor,-0.78,-1.18,-0.26,,,,,,,
sensor,-1.46,-1.89,-0.98,,,,,,,
sensor,-1.64,-2.29,-1.2,,,,,,,
sensor,-1.02,-1.37,-0.38,,,,,,,
sensor,-1.07,-1.57,-0.54,,,,,,,
sensor,-1.4,-1.93,-0.79,,,,,,,
sensor,-0.88,-1.27,-0.43,,,,,,,
sensor,-1.84,-2.29,-1.15,,,,,,,
sensor,-2.55,-3.1,-1.93,,,,,,,
sensor,-0.94,-1.43,-0.34,,,,,,,
sensor,-1,-1.58,-0.39,,,,,,,
sensor,-1.31,-2.07,-0.35,,,,,,,
sensor,-1.01,-1.41,-0.54,,,,,,,
sensor,-0.76,-1.25,-0.31,,,,,,,
sensor,-2.64,-3.12,-2.13,,,,,,,
sensor,-1.15,-1.62,-0.54,,,,,,,
sensor,-2.62,-3.16,-2.11,,,,,,,
sensor,-1.8,-2.29,-1,,,,,,,
sensor,-1.08,-1.48,-0.52,,,,,,,
sensor,-1.06,-1.53,-0.52,,,,,,,
sensor,-1.28,-1.89,-0.71,,,,,,,
sensor,-0.37,-0.97,0.15,,,,,,,
sensor,-1.26,-1.71,-0.75,,,,,,,
sensor,-1.38,-1.69,-0.79,,,,,,,
sensor,-1.42,-2.4,-0.55,,,,,,,
sensor,-0.55,-1.17,-0.11,,,,,,,
sensor,-1.6,-2.47,-1.12,,,,,,,
sensor,-0.88,-1.35,-0.46,,,,,,,
sensor,-0.43,-0.6,-0.2,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
sensor,-1.04,-1.34,-0.81,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
sensor,-0.09,-0.25,0.16,9,0.5-2 MW,T3,mono-Si,n-SHJ,Roof,FALSE
nsrdb,-0.3,-0.64,0.1,9,< 0.5 MW,T3,mono-Si,n-IBC,Ground,TRUE
nsrdb,-0.52,-0.95,-0.21,9,< 0.5 MW,T3,mono-Si,n-IBC,Ground,TRUE
nsrdb,-1.18,-1.46,-0.85,9,< 0.5 MW,T3,mono-Si,n-IBC,Ground,TRUE
sensor,0.91,-0.07,1.76,5,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
nsrdb,-0.68,-1.28,-0.18,5,< 0.5 MW,T4,mono-Si,n-SHJ,Roof,FALSE
nsrdb,-0.82,-1.29,-0.38,10,< 0.5 MW,T4,mono-Si,n-SHJ,Roof,FALSE
sensor,0.26,0.04,0.49,5,0.5-2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
nsrdb,-1.83,-3.18,-0.87,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-1.01,-1.83,-0.38,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-4.05,-5.08,-3.32,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-0.42,-1.25,0.22,3,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-4,-5.26,-2.03,2,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-0.06,-0.4,0.29,4,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
sensor,-1.04,-1.34,-0.54,4,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
sensor,-0.17,-0.6,0.19,4,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
sensor,-0.48,-0.81,-0.13,4,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
sensor,-0.19,-0.78,0.36,4,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
sensor,-0.58,-0.9,-0.16,4,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
nsrdb,-0.39,-0.83,0.18,9,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
nsrdb,-0.26,-0.66,0.25,9,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
nsrdb,-0.01,-0.49,0.62,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.66,-1.17,0.31,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.18,-1.16,0.56,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.68,-1.07,0.14,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.9,-1.51,-0.23,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.37,-0.96,0.5,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.53,-1.16,0.24,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.3,-0.85,0.5,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.5,-1.13,0.77,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.42,-1.15,0.08,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.68,-1.21,-0.04,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.28,-1.14,0.67,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.18,-1.09,0.8,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.16,-0.68,1.02,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.33,-1.13,0.43,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.43,-1.11,0.36,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.94,-1.57,-0.18,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.52,-2.49,-0.76,2,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
sensor,0.17,-0.05,0.42,7,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
nsrdb,-4.58,-5.04,-4.1,11,0.5-2 MW,T3,a-Si,a-Si,Roof,FALSE
sensor,-2.06,-2.37,-1.85,13,0.5-2 MW,T3,a-Si,a-Si,Roof,FALSE
sensor,-2.6,-2.83,-2.31,8,0.5-2 MW,T3,a-Si,a-Si,Roof,FALSE
nsrdb,-1.14,-1.82,-0.33,7,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
nsrdb,-0.29,-0.9,0.29,9,0.5-2 MW,T4,mono-Si,n-IBC,Roof,FALSE
sensor,0.15,-0.11,0.36,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
clearsky,0.02,0.16,0.53,5,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
clearsky,0.3,0.43,0.78,5,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.95,-1.11,-0.69,6,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
sensor,-1.17,-1.44,-0.9,9,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
sensor,-1.27,-1.67,-0.96,9,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
nsrdb,-0.31,-1.11,0.37,6,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
nsrdb,-1.36,-1.96,-0.58,6,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
nsrdb,-1.07,-1.86,-0.35,6,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
clearsky,-0.76,-1.58,0.1,5,0.5-2 MW,T3,multi-Si,Al-BSF,Canopy,FALSE
nsrdb,-0.97,0.1,2.48,3,< 0.5 MW,T3,Unknown,Unknown,Roof,FALSE
sensor,0.66,0.24,1.01,7,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.02,-0.22,0.2,7,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.17,-0.38,0.11,7,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.07,-2.22,0.13,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
nsrdb,-2.07,-3.47,-1.02,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
sensor,0.43,0,1.09,4,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
sensor,-2.36,-3.8,-0.43,4,0.5-2 MW,T4,mono-Si,PERC,Roof,FALSE
sensor,-1.59,-2.33,-0.87,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
sensor,-2.32,-2.66,-1.98,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
sensor,-2.56,-2.87,-2.13,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
sensor,-2.45,-2.81,-2.01,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
sensor,-2.45,-2.87,-2.19,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
sensor,-2.03,-2.68,-1.32,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
sensor,-2.42,-2.79,-2.01,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
sensor,-2.34,-2.84,-2.01,4,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
nsrdb,-0.44,-0.8,-0.18,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.84,-1.14,-0.51,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.74,-1.19,-0.44,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.49,-0.82,-0.09,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.24,-0.8,0.24,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.38,-0.77,0.01,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.48,-1.32,0.67,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.24,-1.71,0.74,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.6,-1.37,0.54,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.38,-1.1,0.69,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,0.33,-0.97,1.3,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.65,-2.65,1.26,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.47,-1.37,0.54,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.68,-1.51,0.28,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.08,-1.05,1.13,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.04,-1.11,1.01,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.36,-1.37,0.75,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.02,-0.97,1.24,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,0.62,-0.59,1.69,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.49,-1.43,0.6,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.94,-1.91,0.48,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.45,-1.19,0.53,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.4,-1.33,0.58,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,0,-1.11,0.95,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.35,-1.48,0.48,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
sensor,-0.91,-1.41,-0.46,4,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
sensor,-1.37,-1.92,-0.96,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.48,-2.04,-1.08,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.25,-1.69,-0.77,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.08,-1.55,-0.65,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.17,-1.58,-0.74,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.44,-1.82,-0.9,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.54,-1.99,-1.05,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.54,-1.96,-1.01,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.34,-1.82,-0.98,5,< 0.5 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.33,-1.73,-0.94,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.99,-1.45,-0.57,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.26,-1.53,-0.88,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.26,-1.57,-0.97,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.56,-2.01,-1.3,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.76,-2.1,-1.41,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.45,-2.09,-0.82,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.04,-1.43,-0.65,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.63,-1.97,-1.28,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.27,-1.6,-0.96,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.27,-1.65,-0.75,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.38,-1.88,-0.99,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.29,-1.61,-0.99,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.13,-1.56,-0.53,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.04,-1.37,-0.75,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.73,-1.13,-0.31,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.26,-1.57,-1,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-2.42,-2.98,-1.83,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.23,-1.68,-0.88,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.94,-1.45,-0.46,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.6,-1.94,-1.21,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.4,-1.91,-0.92,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.44,-1.87,-1.1,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.37,-1.74,-1.01,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.67,-2.04,-1.23,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.43,-2.1,-0.89,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.21,-1.64,-0.83,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.78,-2.08,-1.44,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-2.02,-2.48,-1.37,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.67,-2.2,-0.95,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.57,-1.99,-1.16,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.36,-1.74,-1.1,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.45,-1.93,-0.99,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.56,-1.86,-1.19,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.48,-1.79,-1.15,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.15,-1.47,-0.72,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.8,-2.36,-1.27,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.53,-1.86,-1.15,4,0.5-2 MW,T4,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.1,-1.66,-0.62,11,0.5-2 MW,T4,mono-Si,n-SHJ,Ground,TRUE
nsrdb,-0.41,-0.93,0.1,11,0.5-2 MW,T4,mono-Si,n-SHJ,Ground,TRUE
nsrdb,-2,-2.57,-1.43,11,0.5-2 MW,T4,mono-Si,n-SHJ,Ground,TRUE
nsrdb,-1.76,-2.38,-1.08,11,0.5-2 MW,T4,mono-Si,n-SHJ,Ground,TRUE
nsrdb,-0.83,-1.23,-0.21,11,0.5-2 MW,T4,mono-Si,n-SHJ,Ground,TRUE
sensor,-0.62,-0.96,-0.34,4,0.5-2 MW,T4,multi-Si,Al-BSF,Roof,FALSE
sensor,-0.52,-0.71,-0.2,4,0.5-2 MW,T4,multi-Si,Al-BSF,Roof,FALSE
clearsky,-0.18,-1,0.7,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
clearsky,-0.21,-1.09,0.65,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
clearsky,-0.03,-0.88,0.85,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
clearsky,-0.07,-1.02,0.7,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
clearsky,-0.62,-1.39,0.22,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
clearsky,-0.27,-1.49,0.8,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
clearsky,-0.17,-1.29,0.48,8,0.5-2 MW,T3,mono-Si,n-IBC,Ground,FALSE
nsrdb,-0.06,-0.53,0.48,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,0,-0.49,0.43,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.1,-0.34,0.39,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.3,-0.67,0.1,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.18,-0.5,0.21,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.43,-1.01,0.21,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.44,-0.65,-0.19,7,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.78,-2.21,-1.44,6,< 0.5 MW,T4,a-Si,a-Si,Roof,FALSE
sensor,0.14,-0.4,0.7,6,< 0.5 MW,T4,a-Si,a-Si,Roof,FALSE
nsrdb,-0.77,-1.05,-0.52,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.98,-1.25,-0.66,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.83,-1.08,-0.58,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.91,-1.32,-0.62,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.97,-1.28,-0.62,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.86,-1.11,-0.51,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.04,-1.34,-0.68,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.8,-1.11,-0.58,6,< 0.5 MW,T4,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.73,-2.9,-0.3,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
nsrdb,-2.13,-3.36,-0.62,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
nsrdb,-2.18,-3.27,-0.53,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
nsrdb,-2.12,-3.77,-0.69,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
sensor,-0.18,-0.3,-0.09,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,0.44,-1.18,1.3,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.27,-1.23,0.91,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.14,-1.75,-0.1,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.71,-1.45,0.32,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.6,-1.49,0.07,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.5,-1.34,0.53,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.42,-1.18,0.6,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.37,-1.51,0.69,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.33,-1.36,0.38,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.26,-1.4,0.58,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.43,-1.27,0.54,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
